C:\Users\micra\OneDrive\Рабочий стол\not mine\Aplication-Programming\dataset\polarbear\0000.jpg,dataset\polarbear\0000.jpg,polarbear
C:\Users\micra\OneDrive\Рабочий стол\not mine\Aplication-Programming\dataset\polarbear\0001.jpg,dataset\polarbear\0001.jpg,polarbear
C:\Users\micra\OneDrive\Рабочий стол\not mine\Aplication-Programming\dataset\polarbear\0002.jpg,dataset\polarbear\0002.jpg,polarbear
C:\Users\micra\OneDrive\Рабочий стол\not mine\Aplication-Programming\dataset\polarbear\0003.jpg,dataset\polarbear\0003.jpg,polarbear
C:\Users\micra\OneDrive\Рабочий стол\not mine\Aplication-Programming\dataset\polarbear\0004.jpg,dataset\polarbear\0004.jpg,polarbear
C:\Users\micra\OneDrive\Рабочий стол\not mine\Aplication-Programming\dataset\polarbear\0005.jpg,dataset\polarbear\0005.jpg,polarbear
C:\Users\micra\OneDrive\Рабочий стол\not mine\Aplication-Programming\dataset\polarbear\0006.jpg,dataset\polarbear\0006.jpg,polarbear
C:\Users\micra\OneDrive\Рабочий стол\not mine\Aplication-Programming\dataset\polarbear\0007.jpg,dataset\polarbear\0007.jpg,polarbear
C:\Users\micra\OneDrive\Рабочий стол\not mine\Aplication-Programming\dataset\polarbear\0008.jpg,dataset\polarbear\0008.jpg,polarbear
C:\Users\micra\OneDrive\Рабочий стол\not mine\Aplication-Programming\dataset\polarbear\0009.jpg,dataset\polarbear\0009.jpg,polarbear
C:\Users\micra\OneDrive\Рабочий стол\not mine\Aplication-Programming\dataset\polarbear\0010.jpg,dataset\polarbear\0010.jpg,polarbear
C:\Users\micra\OneDrive\Рабочий стол\not mine\Aplication-Programming\dataset\polarbear\0011.jpg,dataset\polarbear\0011.jpg,polarbear
C:\Users\micra\OneDrive\Рабочий стол\not mine\Aplication-Programming\dataset\polarbear\0012.jpg,dataset\polarbear\0012.jpg,polarbear
C:\Users\micra\OneDrive\Рабочий стол\not mine\Aplication-Programming\dataset\polarbear\0013.jpg,dataset\polarbear\0013.jpg,polarbear
C:\Users\micra\OneDrive\Рабочий стол\not mine\Aplication-Programming\dataset\polarbear\0014.jpg,dataset\polarbear\0014.jpg,polarbear
C:\Users\micra\OneDrive\Рабочий стол\not mine\Aplication-Programming\dataset\polarbear\0015.jpg,dataset\polarbear\0015.jpg,polarbear
C:\Users\micra\OneDrive\Рабочий стол\not mine\Aplication-Programming\dataset\polarbear\0016.jpg,dataset\polarbear\0016.jpg,polarbear
C:\Users\micra\OneDrive\Рабочий стол\not mine\Aplication-Programming\dataset\polarbear\0017.jpg,dataset\polarbear\0017.jpg,polarbear
